"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.0010812,1.0355,0.0016276,-1.2335e-22,5.6893,13.161,0
0.0013128,1.0354,0.0010563,-2.2397e-22,6.021,13.161,0
0.0015838,1.0353,0.00048061,-6.2527e-23,6.365,13.161,0
0.001894,1.0352,-9.4239e-05,-1.5951e-22,6.7218,13.161,0
0.0022433,1.0349,-0.00066133,-2.7141e-22,7.0919,13.161,0
0.0026311,1.0346,-0.0012119,1.2532e-22,7.4758,13.161,0
0.0030563,1.0342,-0.001735,5.3984e-22,7.874,13.161,0
0.0035177,1.0338,-0.0022178,1.5879e-22,8.287,13.161,0
0.0040129,1.0333,-0.0026457,-5.4336e-23,8.7154,13.161,0
0.0045393,1.0327,-0.0030018,1.2107e-22,9.1598,13.161,0
0.0050934,1.0321,-0.0032687,-1.7565e-22,9.6207,13.161,0
0.0056708,1.0314,-0.0034287,-1.9052e-22,10.099,13.161,0
0.006266,1.0307,-0.0034656,2.1225e-22,10.595,13.161,0
0.0068721,1.03,-0.0033669,4.6598e-22,11.109,13.161,0
0.007481,1.0293,-0.0031256,3.0936e-22,11.643,13.161,0
0.008083,1.0287,-0.0027433,-1.9752e-22,12.196,13.161,0
0.0086673,1.0283,-0.0022323,-3.8648e-22,12.77,13.161,0
0.0092216,1.0279,-0.0016179,-3.9858e-22,13.365,13.161,0
0.0097332,1.0277,-0.00093918,-3.6268e-22,13.983,13.161,0
0.01019,1.0278,-0.00024817,-4.7118e-23,14.623,13.161,0
0.01058,1.0279,0.00039531,2.2449e-22,15.288,13.161,0
0.010893,1.0283,0.00093192,7.0029e-23,15.977,13.161,0
0.011123,1.0287,0.0013142,-3.3065e-24,16.692,13.161,0
0.011266,1.0291,0.0015218,6.8556e-23,17.433,13.161,0
0.011323,1.0294,0.0015758,-1.0029e-22,18.202,13.161,0
0.011297,1.0296,0.0015457,-5.7649e-24,19,13.161,0
0.011188,1.0295,0.0015459,-4.6451e-23,19.827,13.161,0
0.010991,1.0293,0.0017147,-5.1189e-23,20.685,13.161,0
0.010689,1.0291,0.0021819,-1.0754e-22,21.575,13.161,0
0.010252,1.0289,0.0030299,-1.5313e-22,22.499,13.161,0
0.0096354,1.029,0.0042545,1.0028e-22,23.457,13.161,0
0.0087849,1.0297,0.0057346,2.7271e-23,24.45,13.161,0
0.0076437,1.0311,0.0072268,-1.4001e-22,25.48,13.161,0
0.0061735,1.0331,0.0083899,-6.8949e-23,26.549,13.161,0
0.0043301,1.0356,0.0089428,-2.4595e-22,27.658,13.161,0
0.0023459,1.0384,0.0084611,-3.6525e-22,28.807,13.161,0
0,1.0401,0.0078744,-2.3792e-22,30,13.161,0
0.0029023,1.031,0.0064475,1.3841e-21,2.3201,14.119,0
0.0030962,1.0308,0.0067221,3.0704e-21,2.1213,14.119,0
0.0027568,1.0313,0.0061571,-6.9605e-22,2.5263,14.119,0
0.0026141,1.0315,0.0058547,-3.4416e-22,2.7401,14.119,0
0.0024776,1.0318,0.0055389,-5.8458e-23,2.962,14.119,0
0.0023582,1.032,0.0052092,5.6348e-23,3.192,14.119,0
0.0022604,1.0322,0.0048656,1.132e-22,3.4307,14.119,0
0.0021842,1.0324,0.0045084,1.7438e-23,3.6782,14.119,0
0.0021302,1.0326,0.0041376,5.4762e-23,3.935,14.119,0
0.0021001,1.0328,0.0037535,1.4451e-22,4.2013,14.119,0
0.0020962,1.033,0.0033565,8.7295e-23,4.4776,14.119,0
0.0021204,1.0331,0.0029473,1.4731e-22,4.7641,14.119,0
0.0021741,1.0332,0.0025269,5.3809e-23,5.0613,14.119,0
0.0022587,1.0332,0.0020966,-2.0054e-22,5.3695,14.119,0
0.0023754,1.0333,0.0016583,-6.7765e-23,5.6893,14.119,0
0.0025253,1.0333,0.0012144,2.7442e-22,6.021,14.119,0
0.0027092,1.0332,0.00076809,-1.5509e-22,6.365,14.119,0
0.0029276,1.0331,0.00032339,-7.5987e-22,6.7218,14.119,0
0.0031804,1.033,-0.00011459,-2.2927e-22,7.0919,14.119,0
0.0034675,1.0328,-0.00053957,6.8246e-22,7.4758,14.119,0
0.0037885,1.0325,-0.00094401,7.2694e-22,7.874,14.119,0
0.0041426,1.0322,-0.001319,2.4928e-22,8.287,14.119,0
0.0045279,1.0319,-0.0016542,-2.1257e-22,8.7154,14.119,0
0.0049421,1.0315,-0.0019384,-5.0614e-22,9.1598,14.119,0
0.0053823,1.031,-0.0021595,-2.9099e-22,9.6207,14.119,0
0.0058451,1.0305,-0.0023058,-4.9185e-23,10.099,14.119,0
0.0063257,1.03,-0.0023663,4.3524e-22,10.595,14.119,0
0.0068184,1.0296,-0.0023322,7.2986e-22,11.109,14.119,0
0.0073167,1.0291,-0.0021987,2.8067e-22,11.643,14.119,0
0.0078125,1.0287,-0.0019657,-2.0971e-22,12.196,14.119,0
0.0082971,1.0283,-0.0016402,-3.0123e-22,12.77,14.119,0
0.0087606,1.028,-0.0012373,-9.2407e-23,13.365,14.119,0
0.0091925,1.0279,-0.00078062,-2.1258e-22,13.983,14.119,0
0.0095824,1.0278,-0.00030148,-4.2987e-22,14.623,14.119,0
0.0099196,1.0279,0.0001639,-2.5537e-22,15.288,14.119,0
0.010195,1.028,0.00057947,-1.5682e-23,15.977,14.119,0
0.0104,1.0283,0.0009158,-4.0342e-23,16.692,14.119,0
0.01053,1.0285,0.0011592,-4.747e-23,17.433,14.119,0
0.010579,1.0288,0.0013199,9.9073e-23,18.202,14.119,0
0.010545,1.0289,0.001437,5.7e-23,19,14.119,0
0.010422,1.029,0.0015761,-1.1077e-22,19.827,14.119,0
0.010202,1.029,0.0018182,-1.0074e-23,20.685,14.119,0
0.0098704,1.029,0.0022409,-2.03e-22,21.575,14.119,0
0.0094023,1.0291,0.0028934,4.5798e-23,22.499,14.119,0
0.0087657,1.0295,0.0037716,1.5089e-22,23.457,14.119,0
0.0079229,1.0302,0.0047987,-2.5242e-22,24.45,14.119,0
0.0068346,1.0314,0.005822,-1.9194e-22,25.48,14.119,0
0.0054798,1.0331,0.0066314,-2.2438e-22,26.549,14.119,0
0.003823,1.035,0.0070479,-1.6815e-22,27.658,14.119,0
0.0020658,1.0373,0.0068273,-3.1869e-22,28.807,14.119,0
0,1.0387,0.0065124,-5.2487e-22,30,14.119,0
0.0043897,1.0291,0.0051895,1.0574e-21,2.3201,15.142,0
0.0045757,1.0288,0.0053997,9.4768e-23,2.1213,15.142,0
0.0042366,1.0293,0.0049677,9.4521e-23,2.5263,15.142,0
0.0040862,1.0296,0.0047368,-4.8107e-22,2.7401,15.142,0
0.0039412,1.0298,0.0044958,-7.4213e-23,2.962,15.142,0
0.0038091,1.03,0.0042443,1.807e-22,3.192,15.142,0
0.0036931,1.0302,0.0039825,0,3.4307,15.142,0
0.0035938,1.0304,0.0037104,-1.1025e-22,3.6782,15.142,0
0.0035117,1.0306,0.0034283,-9.2376e-23,3.935,15.142,0
0.0034487,1.0308,0.0031363,4.4436e-23,4.2013,15.142,0
0.0034066,1.0309,0.0028349,1.1555e-23,4.4776,15.142,0
0.0033871,1.0311,0.0025246,-4.647e-23,4.7641,15.142,0
0.0033917,1.0312,0.0022061,-1.1538e-22,5.0613,15.142,0
0.0034219,1.0313,0.0018806,-5.6925e-23,5.3695,15.142,0
0.0034789,1.0314,0.0015494,1.5464e-22,5.6893,15.142,0
0.003564,1.0314,0.0012144,1.0181e-22,6.021,15.142,0
0.0036781,1.0314,0.00087785,-3.3531e-22,6.365,15.142,0
0.003822,1.0314,0.0005427,-4.7117e-22,6.7218,15.142,0
0.0039962,1.0313,0.00021259,-1.0255e-22,7.0919,15.142,0
0.0042009,1.0312,-0.00010818,3.3998e-22,7.4758,15.142,0
0.0044359,1.031,-0.00041446,3.6814e-22,7.874,15.142,0
0.0047002,1.0309,-0.0007,2.9759e-22,8.287,15.142,0
0.0049928,1.0306,-0.00095778,-1.2713e-22,8.7154,15.142,0
0.0053122,1.0304,-0.0011803,-5.9114e-22,9.1598,15.142,0
0.0056562,1.0301,-0.0013596,-4.4757e-22,9.6207,15.142,0
0.0060217,1.0297,-0.0014877,-2.3506e-22,10.099,15.142,0
0.0064049,1.0294,-0.0015572,5.5022e-22,10.595,15.142,0
0.0068012,1.0291,-0.0015619,6.1234e-22,11.109,15.142,0
0.007205,1.0287,-0.001498,-1.439e-23,11.643,15.142,0
0.0076099,1.0284,-0.0013648,-6.1069e-24,12.196,15.142,0
0.0080085,1.0281,-0.0011655,-1.1398e-23,12.77,15.142,0
0.0083927,1.0279,-0.00090854,-3.1424e-24,13.365,15.142,0
0.0087535,1.0278,-0.0006073,-6.5213e-24,13.983,15.142,0
0.0090816,1.0277,-0.00028001,3.9553e-24,14.623,15.142,0
0.0093677,1.0277,5.1969e-05,-1.6334e-22,15.288,15.142,0
0.0096028,1.0278,0.00036695,-2.0211e-22,15.977,15.142,0
0.0097787,1.0279,0.00064691,-5.3772e-23,16.692,15.142,0
0.0098871,1.0281,0.00088244,-2.2664e-23,17.433,15.142,0
0.0099209,1.0283,0.0010776,1.0022e-22,18.202,15.142,0
0.0098732,1.0285,0.0012526,5.6543e-23,19,15.142,0
0.0097363,1.0286,0.0014432,3.0605e-23,19.827,15.142,0
0.0094998,1.0288,0.0016947,1.7568e-23,20.685,15.142,0
0.0091495,1.029,0.0020512,1.456e-22,21.575,15.142,0
0.0086662,1.0292,0.0025407,2.579e-22,22.499,15.142,0
0.0080259,1.0297,0.0031599,-1.187e-22,23.457,15.142,0
0.0072024,1.0304,0.0038621,-2.1859e-22,24.45,15.142,0
0.0061689,1.0315,0.0045549,-8.2353e-23,25.48,15.142,0
0.0049159,1.0329,0.0051127,-8.0568e-23,26.549,15.142,0
0.003414,1.0344,0.0054235,2.1577e-22,27.658,15.142,0
0.0018413,1.0364,0.0053538,2.8012e-22,28.807,15.142,0
0,1.0376,0.0052036,1.2633e-22,30,15.142,0
0.0055738,1.0275,0.0039364,-1.2151e-21,2.3201,16.237,0
0.0057529,1.0273,0.0040881,-1.711e-21,2.1213,16.237,0
0.005416,1.0277,0.0037768,-4.3121e-23,2.5263,16.237,0
0.0052612,1.0279,0.0036106,2.8288e-22,2.7401,16.237,0
0.0051112,1.0282,0.0034372,-1.1503e-23,2.962,16.237,0
0.004971,1.0284,0.0032564,1.1973e-23,3.192,16.237,0
0.0048429,1.0286,0.0030683,1.1984e-23,3.4307,16.237,0
0.0047276,1.0288,0.002873,0,3.6782,16.237,0
0.0046259,1.029,0.0026706,-2.642e-23,3.935,16.237,0
0.0045394,1.0291,0.0024612,-2.6449e-23,4.2013,16.237,0
0.0044697,1.0293,0.0022452,-2.5242e-23,4.4776,16.237,0
0.0044184,1.0295,0.002023,-4.223e-23,4.7641,16.237,0
0.0043868,1.0296,0.0017951,-1.6979e-23,5.0613,16.237,0
0.0043764,1.0297,0.0015623,-1.6684e-23,5.3695,16.237,0
0.0043886,1.0298,0.0013255,-5.3388e-25,5.6893,16.237,0
0.0044245,1.0299,0.0010861,-7.0225e-23,6.021,16.237,0
0.0044852,1.0299,0.00084562,-1.2129e-22,6.365,16.237,0
0.0045716,1.0299,0.00060599,7.6107e-23,6.7218,16.237,0
0.0046845,1.0299,0.00036965,2.0627e-22,7.0919,16.237,0
0.0048241,1.0299,0.00013948,9.5028e-23,7.4758,16.237,0
0.0049903,1.0298,-8.1005e-05,-1.1856e-22,7.874,16.237,0
0.0051822,1.0297,-0.00028776,-1.4132e-22,8.287,16.237,0
0.0053998,1.0296,-0.00047646,1.9742e-23,8.7154,16.237,0
0.0056426,1.0294,-0.00064224,5.2661e-23,9.1598,16.237,0
0.0059085,1.0292,-0.00077981,-3.5418e-22,9.6207,16.237,0
0.0061948,1.029,-0.00088386,-3.8421e-22,10.099,16.237,0
0.0064984,1.0288,-0.00094941,3.5335e-22,10.595,16.237,0
0.0068156,1.0286,-0.00097226,3.7545e-22,11.109,16.237,0
0.0071418,1.0283,-0.00094947,7.746e-23,11.643,16.237,0
0.0074715,1.0281,-0.00087992,8.978e-23,12.196,16.237,0
0.0077984,1.0279,-0.00076487,-4.7487e-23,12.77,16.237,0
0.0081157,1.0277,-0.00060844,-9.1709e-24,13.365,16.237,0
0.0084154,1.0276,-0.00041782,1.1754e-22,13.983,16.237,0
0.0086894,1.0276,-0.00020306,1.7884e-22,14.623,16.237,0
0.0089291,1.0275,2.3696e-05,5.7821e-23,15.288,16.237,0
0.0091257,1.0276,0.00024988,-1.2512e-22,15.977,16.237,0
0.0092706,1.0277,0.00046474,-5.9271e-23,16.692,16.237,0
0.0093549,1.0278,0.00066189,2.7071e-23,17.433,16.237,0
0.0093699,1.028,0.00084196,1.77e-23,18.202,16.237,0
0.0093069,1.0282,0.0010145,2.0061e-23,19,16.237,0
0.0091562,1.0284,0.0011975,4.5665e-23,19.827,16.237,0
0.008907,1.0286,0.0014148,5.5099e-23,20.685,16.237,0
0.0085457,1.0289,0.0016901,1.826e-22,21.575,16.237,0
0.0080567,1.0293,0.0020384,-5.4618e-24,22.499,16.237,0
0.0074215,1.0298,0.0024574,-1.8997e-22,23.457,16.237,0
0.0066218,1.0305,0.00292,9.6239e-23,24.45,16.237,0
0.0056389,1.0315,0.0033731,2.5297e-22,25.48,16.237,0
0.0044709,1.0327,0.0037448,-6.612e-23,26.549,16.237,0
0.0030927,1.0339,0.003967,-2.4282e-22,27.658,16.237,0
0.001665,1.0357,0.0039714,9.47e-23,28.807,16.237,0
0,1.0368,0.0039132,2.8684e-22,30,16.237,0
0.0064299,1.0263,0.0026596,-6.2934e-22,2.3201,17.409,0
0.0066045,1.0261,0.0027591,-8.1527e-22,2.1213,17.409,0
0.0062693,1.0265,0.0025553,2.2744e-22,2.5263,17.409,0
0.0061119,1.0267,0.0024466,-8.9861e-23,2.7401,17.409,0
0.0059592,1.0269,0.0023334,-5.2059e-22,2.962,17.409,0
0.0058139,1.0271,0.0022153,-2.9427e-22,3.192,17.409,0
0.0056778,1.0273,0.0020926,2.2886e-22,3.4307,17.409,0
0.0055518,1.0275,0.0019653,1.1685e-22,3.6782,17.409,0
0.0054369,1.0277,0.0018334,-1.2773e-22,3.935,17.409,0
0.0053344,1.0279,0.001697,1.6703e-22,4.2013,17.409,0
0.0052458,1.0281,0.0015565,1.6605e-22,4.4776,17.409,0
0.0051724,1.0282,0.0014119,-5.5835e-23,4.7641,17.409,0
0.0051156,1.0284,0.0012638,-4.8017e-23,5.0613,17.409,0
0.0050768,1.0285,0.0011126,3.6791e-23,5.3695,17.409,0
0.0050572,1.0286,0.00095884,1.5596e-23,5.6893,17.409,0
0.0050581,1.0287,0.00080341,-1.6291e-23,6.021,17.409,0
0.0050806,1.0288,0.00064728,9.7626e-23,6.365,17.409,0
0.0051256,1.0289,0.00049167,7.3631e-23,6.7218,17.409,0
0.005194,1.0289,0.00033807,-1.1436e-23,7.0919,17.409,0
0.0052861,1.0289,0.00018828,-5.5486e-23,7.4758,17.409,0
0.0054024,1.0289,4.4397e-05,-6.7323e-23,7.874,17.409,0
0.0055431,1.0288,-9.1379e-05,-3.2818e-24,8.287,17.409,0
0.0057081,1.0288,-0.00021645,3.1749e-24,8.7154,17.409,0
0.0058958,1.0287,-0.00032768,6.4825e-24,9.1598,17.409,0
0.0061044,1.0286,-0.00042177,0,9.6207,17.409,0
0.0063322,1.0284,-0.00049546,-4.8673e-23,10.099,17.409,0
0.0065771,1.0283,-0.00054567,-5.3652e-23,10.595,17.409,0
0.0068357,1.0281,-0.0005697,-5.859e-23,11.109,17.409,0
0.0071041,1.028,-0.00056551,-5.9218e-23,11.643,17.409,0
0.0073776,1.0278,-0.00053207,5.8951e-23,12.196,17.409,0
0.0076508,1.0277,-0.00046965,1.0592e-22,12.77,17.409,0
0.0079175,1.0275,-0.00038009,9.3921e-23,13.365,17.409,0
0.0081707,1.0274,-0.00026689,1.0011e-22,13.983,17.409,0
0.008403,1.0274,-0.00013518,1.0866e-22,14.623,17.409,0
0.0086058,1.0274,8.6412e-06,5.4491e-23,15.288,17.409,0
0.0087707,1.0274,0.00015775,-4.1033e-23,15.977,17.409,0
0.0088893,1.0275,0.00030601,-2.7886e-23,16.692,17.409,0
0.0089526,1.0276,0.00044931,6.6351e-24,17.433,17.409,0
0.008951,1.0277,0.00058703,-1.026e-23,18.202,17.409,0
0.0088747,1.0279,0.00072296,-1.0338e-23,19,17.409,0
0.0087132,1.0281,0.00086538,0,19.827,17.409,0
0.0084554,1.0284,0.0010257,4.5538e-23,20.685,17.409,0
0.0080888,1.0288,0.0012154,4.6901e-23,21.575,17.409,0
0.0075996,1.0292,0.0014419,-1.0963e-22,22.499,17.409,0
0.0069732,1.0298,0.0017038,-1.4995e-22,23.457,17.409,0
0.0061961,1.0305,0.0019866,3.2582e-22,24.45,17.409,0
0.0052548,1.0314,0.0022618,4.9504e-22,25.48,17.409,0
0.0041516,1.0325,0.0024911,-1.7632e-22,26.549,17.409,0
0.0028644,1.0336,0.0026357,-3.6549e-22,27.658,17.409,0
0.0015411,1.0351,0.0026635,-5.8183e-23,28.807,17.409,0
0,1.0362,0.0026489,0,30,17.409,0
0.0069944,1.0255,0.0013674,7.5906e-22,2.3201,18.661,0
0.007166,1.0253,0.0014156,-5.4872e-22,2.1213,18.661,0
0.0068323,1.0257,0.0013167,7.938e-22,2.5263,18.661,0
0.0066738,1.0259,0.001264,-9.3295e-22,2.7401,18.661,0
0.0065197,1.0261,0.0012089,-9.9797e-22,2.962,18.661,0
0.0063716,1.0263,0.0011516,3.4373e-22,3.192,18.661,0
0.006231,1.0265,0.0010919,5.1612e-22,3.4307,18.661,0
0.0060987,1.0267,0.00103,1.4166e-22,3.6782,18.661,0
0.0059759,1.0269,0.00096576,-1.2317e-22,3.935,18.661,0
0.0058638,1.0271,0.00089934,-3.7143e-23,4.2013,18.661,0
0.0057636,1.0273,0.00083078,8.9424e-23,4.4776,18.661,0
0.0056767,1.0274,0.0007602,-9.7518e-23,4.7641,18.661,0
0.0056042,1.0276,0.00068776,-1.0094e-22,5.0613,18.661,0
0.0055476,1.0277,0.00061367,6.4348e-23,5.3695,18.661,0
0.005508,1.0278,0.00053821,6.4246e-23,5.6893,18.661,0
0.0054867,1.028,0.00046175,1.5723e-23,6.021,18.661,0
0.0054848,1.0281,0.00038475,2.3293e-23,6.365,18.661,0
0.0055032,1.0281,0.00030779,-4.6318e-23,6.7218,18.661,0
0.0055428,1.0282,0.00023158,-5.8908e-23,7.0919,18.661,0
0.0056043,1.0282,0.00015696,-4.2046e-23,7.4758,18.661,0
0.0056884,1.0283,8.4893e-05,-1.2687e-22,7.874,18.661,0
0.0057953,1.0283,1.6494e-05,-9.0462e-24,8.287,18.661,0
0.0059246,1.0282,-4.6806e-05,2.1511e-22,8.7154,18.661,0
0.0060748,1.0282,-0.00010356,1.2504e-23,9.1598,18.661,0
0.0062451,1.0281,-0.00015241,-1.2445e-22,9.6207,18.661,0
0.0064341,1.028,-0.00019197,-4.9775e-24,10.099,18.661,0
0.0066397,1.0279,-0.00022074,5.0667e-23,10.595,18.661,0
0.0068591,1.0278,-0.00023738,-5.514e-23,11.109,18.661,0
0.0070886,1.0277,-0.00024083,-1.7504e-22,11.643,18.661,0
0.0073241,1.0276,-0.00023049,-4.4304e-23,12.196,18.661,0
0.0075607,1.0275,-0.0002063,-1.4933e-23,12.77,18.661,0
0.0077926,1.0274,-0.00016885,1.5531e-23,13.365,18.661,0
0.0080134,1.0273,-0.00011943,7.6683e-23,13.983,18.661,0
0.008216,1.0272,-6.0002e-05,6.3071e-23,14.623,18.661,0
0.0083927,1.0272,6.8087e-06,6.1057e-23,15.288,18.661,0
0.0085353,1.0272,7.798e-05,2.8777e-23,15.977,18.661,0
0.0086348,1.0273,0.00015076,-4.9752e-24,16.692,18.661,0
0.0086822,1.0274,0.00022322,-1.0991e-23,17.433,18.661,0
0.0086675,1.0276,0.00029477,-1.5758e-23,18.202,18.661,0
0.0085808,1.0278,0.00036651,1.1279e-23,19,18.661,0
0.0084114,1.028,0.00044138,5.6979e-23,19.827,18.661,0
0.008148,1.0283,0.00052371,6.6511e-23,20.685,18.661,0
0.0077787,1.0287,0.00061804,-1.7286e-23,21.575,18.661,0
0.0072911,1.0292,0.00072743,-1.5952e-22,22.499,18.661,0
0.0066726,1.0298,0.00085129,-5.7019e-23,23.457,18.661,0
0.0059125,1.0305,0.00098379,4.7492e-22,24.45,18.661,0
0.0050003,1.0313,0.001113,4.4752e-22,25.48,18.661,0
0.0039408,1.0323,0.0012231,-3.4938e-22,26.549,18.661,0
0.0027137,1.0333,0.0012964,-4.3647e-22,27.658,18.661,0
0.0014589,1.0348,0.0013214,-6.4528e-23,28.807,18.661,0
0,1.0358,0.0013263,0,30,18.661,0
0.0072277,1.0252,0,-1.2892e-24,2.3201,20,0
0.0073977,1.025,0,-1.29e-24,2.1213,20,0
0.0070656,1.0254,0,5.1785e-24,2.5263,20,0
0.0069072,1.0256,0,-8.9421e-22,2.7401,20,0
0.0067532,1.0258,0,-3.6014e-22,2.962,20,0
0.0066047,1.026,0,1.3537e-21,3.192,20,0
0.0064629,1.0262,0,5.9462e-22,3.4307,20,0
0.0063289,1.0264,0,4.0618e-23,3.6782,20,0
0.0062037,1.0266,0,3.8125e-23,3.935,20,0
0.0060885,1.0267,0,-4.1285e-22,4.2013,20,0
0.0059846,1.0269,0,-1.8767e-22,4.4776,20,0
0.0058931,1.0271,0,-9.7744e-23,4.7641,20,0
0.0058153,1.0272,0,-1.0419e-22,5.0613,20,0
0.0057526,1.0274,0,5.3173e-23,5.3695,20,0
0.005706,1.0275,0,6.1343e-23,5.6893,20,0
0.0056768,1.0277,0,-1.3613e-23,6.021,20,0
0.0056661,1.0278,0,-1.9706e-23,6.365,20,0
0.0056748,1.0278,0,-6.6837e-23,6.7218,20,0
0.0057037,1.0279,0,-7.4094e-23,7.0919,20,0
0.0057534,1.028,0,4.0924e-23,7.4758,20,0
0.0058242,1.028,0,-1.2863e-22,7.874,20,0
0.0059161,1.028,0,-2.8545e-24,8.287,20,0
0.0060288,1.028,0,4.4121e-22,8.7154,20,0
0.0061625,1.028,0,1.2735e-23,9.1598,20,0
0.0063169,1.0279,0,-2.5432e-22,9.6207,20,0
0.0064901,1.0279,0,1.1489e-22,10.099,20,0
0.0066795,1.0278,0,2.3703e-22,10.595,20,0
0.0068825,1.0277,0,9.9447e-24,11.109,20,0
0.0070959,1.0276,0,-2.2552e-22,11.643,20,0
0.0073155,1.0275,0,-2.0212e-22,12.196,20,0
0.0075367,1.0274,0,-2.3896e-22,12.77,20,0
0.0077538,1.0273,0,-7.9576e-23,13.365,20,0
0.0079607,1.0272,0,1.871e-22,13.983,20,0
0.0081503,1.0272,0,1.1644e-22,14.623,20,0
0.0083152,1.0272,0,2.7468e-23,15.288,20,0
0.0084475,1.0272,0,4.5433e-23,15.977,20,0
0.0085383,1.0273,0,8.1651e-24,16.692,20,0
0.008578,1.0274,0,-1.2586e-23,17.433,20,0
0.008557,1.0275,0,-1.0467e-23,18.202,20,0
0.0084652,1.0277,0,4.4444e-23,19,20,0
0.0082918,1.028,0,1.1584e-22,19.827,20,0
0.0080256,1.0283,0,1.1194e-22,20.685,20,0
0.007655,1.0287,0,-5.2271e-23,21.575,20,0
0.0071679,1.0292,0,-1.5823e-22,22.499,20,0
0.0065526,1.0298,0,6.4085e-23,23.457,20,0
0.0057992,1.0305,0,4.8884e-22,24.45,20,0
0.0048986,1.0313,0,3.795e-22,25.48,20,0
0.0038561,1.0323,0,-4.1787e-22,26.549,20,0
0.0026528,1.0332,0,-5.617e-22,27.658,20,0
0.0014251,1.0347,0,-1.3147e-22,28.807,20,0
0.00043606,1.0357,0,0,30,20,0
-0.15238,1.1515,0.09867,1.1849e-20,0.23579,3.1764,0
-0.13819,1.1399,0.1129,3.8131e-20,-4.3934e-16,3.1819,0
-0.16541,1.1617,0.083221,3.3762e-20,0.47033,3.1518,0
-0.17764,1.1708,0.066628,3.1621e-20,0.70208,3.1082,0
-0.18915,1.1787,0.048807,5.4186e-21,0.92949,3.0459,0
-0.20004,1.1854,0.029607,-5.3853e-21,1.151,2.9655,0
-0.21046,1.1909,0.0087758,1.0483e-20,1.3653,2.8673,0
-0.22065,1.1952,-0.014059,3.7486e-20,1.5707,2.7521,0
-0.23092,1.1984,-0.039422,1.475e-20,1.7661,2.6207,0
-0.2417,1.2016,-0.068333,-5.3443e-21,1.95,2.4739,0
-0.13748,1.1396,0.091197,2.0259e-20,0.23551,3.371,0
-0.12497,1.1296,0.10354,3.2444e-20,-4.3426e-16,3.3764,0
-0.14908,1.1485,0.077849,1.2901e-20,0.4698,3.3466,0
-0.16006,1.1565,0.063545,1.2962e-20,0.70132,3.3036,0
-0.17048,1.1634,0.048207,-5.7369e-21,0.92855,3.2421,0
-0.18039,1.1694,0.031702,-1.1276e-20,1.15,3.1625,0
-0.18991,1.1744,0.013829,3.9872e-21,1.3642,3.0655,0
-0.19917,1.1782,-0.0057219,-7.6731e-21,1.5697,2.9516,0
-0.2084,1.1808,-0.027325,8.3995e-21,1.7653,2.8217,0
-0.21733,1.1834,-0.051814,2.6393e-20,1.9496,2.6766,0
-0.12356,1.1286,0.084212,2.9157e-20,0.23522,3.5791,0
-0.11265,1.12,0.094941,1.0116e-20,-4.2882e-16,3.5845,0
-0.13373,1.1363,0.072649,-4.2479e-21,0.46923,3.5551,0
-0.14339,1.1432,0.060292,-4.824e-21,0.70051,3.5125,0
-0.15258,1.1493,0.047077,1.2935e-20,0.92755,3.4518,0
-0.16133,1.1545,0.0329,1.7482e-20,1.1489,3.3732,0
-0.1697,1.1588,0.017605,2.418e-20,1.3631,3.2774,0
-0.17775,1.1621,0.00095282,7.2623e-21,1.5687,3.165,0
-0.18572,1.1643,-0.017333,-1.4478e-20,1.7644,3.0367,0
-0.19328,1.1662,-0.037732,-4.9879e-21,1.949,2.8934,0
-0.11059,1.1185,0.077726,1.7049e-20,0.23491,3.8016,0
-0.10113,1.1111,0.08699,-1.8927e-20,-4.2301e-16,3.807,0
-0.11944,1.1251,0.067783,5.6798e-21,0.46862,3.7779,0
-0.12786,1.131,0.057186,-1.5648e-20,0.69964,3.736,0
-0.13587,1.1363,0.045883,-7.6109e-21,0.92648,3.6761,0
-0.14349,1.1408,0.033792,6.1574e-21,1.1477,3.5986,0
-0.15075,1.1444,0.020798,1.0263e-20,1.3618,3.5041,0
-0.15768,1.1473,0.006729,1.1057e-20,1.5676,3.3932,0
-0.16447,1.1491,-0.008636,-6.0825e-21,1.7635,3.2666,0
-0.17092,1.1506,-0.025558,-1.1435e-20,1.9485,3.1252,0
-0.098582,1.1091,0.071774,-2.4268e-20,0.23457,4.0396,0
-0.090419,1.1028,0.079724,-3.6815e-20,-4.1679e-16,4.0449,0
-0.10624,1.1148,0.063291,2.1416e-21,0.46797,4.0163,0
-0.11356,1.12,0.054296,2.2341e-21,0.69871,3.9749,0
-0.12055,1.1245,0.044742,-1.6577e-20,0.92534,3.9159,0
-0.1272,1.1284,0.034565,-2.0254e-20,1.1464,3.8396,0
-0.13355,1.1316,0.023676,-1.5986e-20,1.3605,3.7464,0
-0.13959,1.1341,0.011952,-5.8779e-21,1.5663,3.6372,0
-0.14545,1.1357,-0.00078692,6.5702e-21,1.7625,3.5124,0
-0.15098,1.137,-0.014727,6.178e-21,1.9479,3.3732,0
-0.087478,1.1005,0.066301,-2.2051e-20,0.23421,4.2942,0
-0.080466,1.0951,0.073083,-9.6094e-21,-4.1015e-16,4.2993,0
-0.094084,1.1054,0.059111,-1.4368e-21,0.46727,4.2712,0
-0.10042,1.1099,0.05153,3.3603e-21,0.69772,4.2305,0
-0.10648,1.1138,0.043525,-4.542e-21,0.92411,4.1724,0
-0.11227,1.1173,0.035047,-3.7696e-21,1.145,4.0973,0
