"T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
306.93,1.2521,-0.038335,0,0.20951,1.4,0.25,0.1
306.88,1.2502,-0.037386,0,0.2053,1.42,0.25,0.1
306.82,1.2483,-0.036475,0,0.2011,1.44,0.25,0.1
306.77,1.2464,-0.035603,0,0.19692,1.46,0.25,0.1
306.72,1.2446,-0.034766,0,0.19276,1.48,0.25,0.1
306.67,1.2428,-0.033965,0,0.18861,1.5,0.25,0.1
306.62,1.2409,-0.033196,0,0.18449,1.52,0.25,0.1
306.58,1.2391,-0.03246,0,0.18038,1.54,0.25,0.1
306.54,1.2373,-0.031754,0,0.1763,1.56,0.25,0.1
306.49,1.2356,-0.031077,0,0.17223,1.58,0.25,0.1
306.45,1.2338,-0.030428,0,0.16817,1.6,0.25,0.1
306.41,1.2321,-0.029806,0,0.16413,1.62,0.25,0.1
306.37,1.2304,-0.029209,0,0.16011,1.64,0.25,0.1
306.34,1.2287,-0.028636,0,0.15611,1.66,0.25,0.1
306.3,1.227,-0.028085,0,0.15212,1.68,0.25,0.1
306.27,1.2254,-0.027557,0,0.14814,1.7,0.25,0.1
306.23,1.2237,-0.027049,0,0.14419,1.72,0.25,0.1
306.2,1.2221,-0.026561,0,0.14024,1.74,0.25,0.1
306.17,1.2205,-0.026091,0,0.13631,1.76,0.25,0.1
306.14,1.219,-0.025639,0,0.1324,1.78,0.25,0.1
306.11,1.2174,-0.025203,0,0.1285,1.8,0.25,0.1
306.08,1.2158,-0.024783,0,0.12462,1.82,0.25,0.1
306.05,1.2143,-0.024378,0,0.12074,1.84,0.25,0.1
306.02,1.2128,-0.023987,0,0.11689,1.86,0.25,0.1
305.99,1.2113,-0.023609,0,0.11304,1.88,0.25,0.1
305.97,1.2098,-0.023243,0,0.10921,1.9,0.25,0.1
305.94,1.2083,-0.022889,0,0.10539,1.92,0.25,0.1
305.92,1.2069,-0.022546,0,0.10159,1.94,0.25,0.1
305.89,1.2055,-0.022213,0,0.097799,1.96,0.25,0.1
305.87,1.204,-0.02189,0,0.09402,1.98,0.25,0.1
305.85,1.2026,-0.021576,0,0.090254,2,0.25,0.1
305.82,1.2012,-0.02127,0,0.086501,2.02,0.25,0.1
305.8,1.1999,-0.020972,0,0.08276,2.04,0.25,0.1
305.78,1.1985,-0.020681,0,0.079031,2.06,0.25,0.1
305.76,1.1971,-0.020396,0,0.075314,2.08,0.25,0.1
305.74,1.1958,-0.020118,0,0.071609,2.1,0.25,0.1
305.72,1.1945,-0.019845,0,0.067916,2.12,0.25,0.1
305.7,1.1932,-0.019577,0,0.064235,2.14,0.25,0.1
305.68,1.1919,-0.019313,0,0.060564,2.16,0.25,0.1
305.66,1.1906,-0.019053,0,0.056905,2.18,0.25,0.1
305.64,1.1894,-0.018796,0,0.053257,2.2,0.25,0.1
305.63,1.1881,-0.018542,0,0.049619,2.22,0.25,0.1
305.61,1.1869,-0.018289,0,0.04599,2.24,0.25,0.1
305.59,1.1857,-0.018038,0,0.042371,2.26,0.25,0.1
305.58,1.1845,-0.017788,0,0.03876,2.28,0.25,0.1
305.56,1.1833,-0.017537,0,0.035156,2.3,0.25,0.1
305.54,1.1822,-0.017284,0,0.031558,2.32,0.25,0.1
305.53,1.181,-0.01703,0,0.027964,2.34,0.25,0.1
305.52,1.1799,-0.016771,0,0.024372,2.36,0.25,0.1
305.5,1.1789,-0.016507,0,0.020781,2.38,0.25,0.1
305.49,1.1778,-0.016235,0,0.017179,2.4,0.25,0.1
305.47,1.1768,-0.015955,0,0.013589,2.42,0.25,0.1
305.46,1.1758,-0.015658,0,0.0099361,2.44,0.25,0.1
305.45,1.1749,-0.015361,0,0.0064006,2.46,0.25,0.1
305.44,1.1739,-0.015028,0,0.0024392,2.48,0.25,0.1
327.18,0.50861,-0.12509,0,0.34208,0.12,0.26667,0.1
325.74,0.60114,-0.13549,0,0.38594,0.14,0.26667,0.1
324.44,0.68546,-0.14377,0,0.41732,0.16,0.26667,0.1
323.25,0.76179,-0.1504,0,0.43881,0.18,0.26667,0.1
322.15,0.83046,-0.15563,0,0.45279,0.2,0.26667,0.1
321.13,0.89198,-0.15964,0,0.46116,0.22,0.26667,0.1
320.18,0.94692,-0.16254,0,0.46543,0.24,0.26667,0.1
319.3,0.99585,-0.16445,0,0.46675,0.26,0.26667,0.1
318.46,1.0393,-0.16547,0,0.46596,0.28,0.26667,0.1
317.68,1.0779,-0.16569,0,0.4637,0.3,0.26667,0.1
316.95,1.112,-0.16522,0,0.46042,0.32,0.26667,0.1
316.26,1.142,-0.16415,0,0.45645,0.34,0.26667,0.1
315.62,1.1685,-0.16257,0,0.45203,0.36,0.26667,0.1
315.01,1.1918,-0.16055,0,0.44732,0.38,0.26667,0.1
314.43,1.2122,-0.15817,0,0.44243,0.4,0.26667,0.1
313.89,1.2299,-0.15549,0,0.43744,0.42,0.26667,0.1
313.38,1.2454,-0.15256,0,0.4324,0.44,0.26667,0.1
312.9,1.2588,-0.14943,0,0.42735,0.46,0.26667,0.1
312.45,1.2703,-0.14615,0,0.4223,0.48,0.26667,0.1
312.02,1.2801,-0.14276,0,0.41727,0.5,0.26667,0.1
311.62,1.2885,-0.13927,0,0.41225,0.52,0.26667,0.1
311.24,1.2955,-0.13573,0,0.40726,0.54,0.26667,0.1
310.88,1.3013,-0.13216,0,0.40229,0.56,0.26667,0.1
310.54,1.3061,-0.12857,0,0.39734,0.58,0.26667,0.1
310.22,1.3099,-0.12499,0,0.3924,0.6,0.26667,0.1
309.92,1.3129,-0.12143,0,0.38749,0.62,0.26667,0.1
309.63,1.3151,-0.11789,0,0.38259,0.64,0.26667,0.1
309.36,1.3166,-0.11441,0,0.3777,0.66,0.26667,0.1
309.1,1.3175,-0.11097,0,0.37283,0.68,0.26667,0.1
308.86,1.3179,-0.10759,0,0.36797,0.7,0.26667,0.1
308.63,1.3178,-0.10427,0,0.36313,0.72,0.26667,0.1
308.41,1.3173,-0.10103,0,0.35829,0.74,0.26667,0.1
308.2,1.3164,-0.097854,0,0.35348,0.76,0.26667,0.1
308.01,1.3152,-0.09476,0,0.34867,0.78,0.26667,0.1
307.82,1.3137,-0.091745,0,0.34388,0.8,0.26667,0.1
307.65,1.3119,-0.088812,0,0.33911,0.82,0.26667,0.1
307.48,1.3099,-0.085962,0,0.33435,0.84,0.26667,0.1
307.32,1.3078,-0.083196,0,0.3296,0.86,0.26667,0.1
307.17,1.3055,-0.080513,0,0.32487,0.88,0.26667,0.1
307.03,1.303,-0.077915,0,0.32016,0.9,0.26667,0.1
306.89,1.3004,-0.0754,0,0.31547,0.92,0.26667,0.1
306.76,1.2977,-0.072967,0,0.3108,0.94,0.26667,0.1
306.64,1.2949,-0.070618,0,0.30614,0.96,0.26667,0.1
306.52,1.2921,-0.068349,0,0.30151,0.98,0.26667,0.1
306.41,1.2892,-0.066159,0,0.29689,1,0.26667,0.1
306.31,1.2862,-0.064048,0,0.29229,1.02,0.26667,0.1
306.21,1.2833,-0.062014,0,0.28772,1.04,0.26667,0.1
306.11,1.2803,-0.060055,0,0.28316,1.06,0.26667,0.1
306.02,1.2773,-0.05817,0,0.27863,1.08,0.26667,0.1
305.93,1.2742,-0.056356,0,0.27411,1.1,0.26667,0.1
305.85,1.2712,-0.054611,0,0.26962,1.12,0.26667,0.1
305.77,1.2682,-0.052935,0,0.26515,1.14,0.26667,0.1
305.7,1.2652,-0.051325,0,0.2607,1.16,0.26667,0.1
305.63,1.2622,-0.049778,0,0.25627,1.18,0.26667,0.1
305.56,1.2593,-0.048293,0,0.25186,1.2,0.26667,0.1
305.49,1.2564,-0.046869,0,0.24747,1.22,0.26667,0.1
305.43,1.2534,-0.045503,0,0.2431,1.24,0.26667,0.1
305.37,1.2506,-0.044192,0,0.23875,1.26,0.26667,0.1
305.31,1.2477,-0.042936,0,0.23443,1.28,0.26667,0.1
305.26,1.2449,-0.041733,0,0.23012,1.3,0.26667,0.1
305.21,1.2421,-0.040579,0,0.22583,1.32,0.26667,0.1
305.16,1.2394,-0.039475,0,0.22157,1.34,0.26667,0.1
305.11,1.2367,-0.038417,0,0.21732,1.36,0.26667,0.1
305.07,1.234,-0.037404,0,0.21309,1.38,0.26667,0.1
305.02,1.2313,-0.036434,0,0.20888,1.4,0.26667,0.1
304.98,1.2287,-0.035505,0,0.20469,1.42,0.26667,0.1
304.94,1.2262,-0.034617,0,0.20051,1.44,0.26667,0.1
304.9,1.2237,-0.033766,0,0.19636,1.46,0.26667,0.1
304.87,1.2212,-0.032952,0,0.19222,1.48,0.26667,0.1
304.83,1.2187,-0.032173,0,0.1881,1.5,0.26667,0.1
304.8,1.2163,-0.031427,0,0.184,1.52,0.26667,0.1
304.76,1.2139,-0.030713,0,0.17991,1.54,0.26667,0.1
304.73,1.2116,-0.030029,0,0.17585,1.56,0.26667,0.1
304.7,1.2093,-0.029375,0,0.17179,1.58,0.26667,0.1
304.67,1.207,-0.028748,0,0.16776,1.6,0.26667,0.1
304.65,1.2047,-0.028147,0,0.16374,1.62,0.26667,0.1
304.62,1.2025,-0.027571,0,0.15973,1.64,0.26667,0.1
304.59,1.2003,-0.027019,0,0.15574,1.66,0.26667,0.1
304.57,1.1982,-0.026489,0,0.15177,1.68,0.26667,0.1
304.54,1.1961,-0.025981,0,0.14781,1.7,0.26667,0.1
304.52,1.194,-0.025493,0,0.14386,1.72,0.26667,0.1
304.5,1.1919,-0.025024,0,0.13993,1.74,0.26667,0.1
304.48,1.1899,-0.024573,0,0.13602,1.76,0.26667,0.1
304.45,1.1879,-0.02414,0,0.13211,1.78,0.26667,0.1
304.43,1.1859,-0.023723,0,0.12822,1.8,0.26667,0.1
304.41,1.184,-0.023321,0,0.12435,1.82,0.26667,0.1
304.4,1.182,-0.022933,0,0.12049,1.84,0.26667,0.1
304.38,1.1801,-0.022559,0,0.11664,1.86,0.26667,0.1
304.36,1.1783,-0.022198,0,0.1128,1.88,0.26667,0.1
304.34,1.1764,-0.021849,0,0.10898,1.9,0.26667,0.1
304.32,1.1746,-0.021511,0,0.10517,1.92,0.26667,0.1
304.31,1.1728,-0.021184,0,0.10137,1.94,0.26667,0.1
304.29,1.171,-0.020867,0,0.097588,1.96,0.26667,0.1
304.28,1.1692,-0.020559,0,0.093816,1.98,0.26667,0.1
304.26,1.1675,-0.02026,0,0.090055,2,0.26667,0.1
304.25,1.1658,-0.019969,0,0.086308,2.02,0.26667,0.1
304.23,1.1641,-0.019685,0,0.082572,2.04,0.26667,0.1
304.22,1.1624,-0.019409,0,0.078848,2.06,0.26667,0.1
304.21,1.1607,-0.019139,0,0.075135,2.08,0.26667,0.1
304.2,1.1591,-0.018875,0,0.071435,2.1,0.26667,0.1
304.18,1.1575,-0.018617,0,0.067745,2.12,0.26667,0.1
304.17,1.1559,-0.018363,0,0.064067,2.14,0.26667,0.1
304.16,1.1543,-0.018114,0,0.0604,2.16,0.26667,0.1
304.15,1.1527,-0.017868,0,0.056744,2.18,0.26667,0.1
304.14,1.1512,-0.017626,0,0.053098,2.2,0.26667,0.1
304.13,1.1497,-0.017387,0,0.049462,2.22,0.26667,0.1
304.12,1.1482,-0.017151,0,0.045836,2.24,0.26667,0.1
304.11,1.1467,-0.016916,0,0.042218,2.26,0.26667,0.1
304.1,1.1452,-0.016683,0,0.038608,2.28,0.26667,0.1
304.09,1.1438,-0.01645,0,0.035005,2.3,0.26667,0.1
304.08,1.1424,-0.016218,0,0.031407,2.32,0.26667,0.1
304.07,1.141,-0.015985,0,0.027813,2.34,0.26667,0.1
304.06,1.1397,-0.01575,0,0.024219,2.36,0.26667,0.1
304.06,1.1383,-0.015513,0,0.020626,2.38,0.26667,0.1
304.05,1.1371,-0.015271,0,0.017019,2.4,0.26667,0.1
304.04,1.1358,-0.015024,0,0.013425,2.42,0.26667,0.1
304.04,1.1346,-0.014766,0,0.0097533,2.44,0.26667,0.1
304.03,1.1335,-0.01451,0,0.006227,2.46,0.26667,0.1
304.02,1.1323,-0.014229,0,0.0021767,2.48,0.26667,0.1
324.01,0.71254,-0.20398,0,0.3371,0.12,0.28333,0.1
322.4,0.79542,-0.20719,0,0.38149,0.14,0.28333,0.1
320.97,0.86991,-0.20846,0,0.4133,0.16,0.28333,0.1
319.68,0.93657,-0.20843,0,0.43518,0.18,0.28333,0.1
