"p","U:0","U:1","U:2","vtkOriginalPointIds","Points:0","Points:1","Points:2"
-0.35915,-0.021776,0.17959,-4.1527e-21,4653,1.201,-0.19028,0
-0.35029,-0.027948,0.048573,-8.4972e-21,4657,1.0838,-0.5522,0
-0.3498,-0.047002,0.13284,3.9916e-22,4664,1.2306,-0.39989,0
-0.3657,0.011525,0.0059557,2.7167e-21,4669,0.98326,-0.83971,0
-0.35061,-0.051227,0.081478,1.0747e-20,4675,1.2246,-0.62391,0
-0.36282,-0.090404,0.22559,2.8344e-21,4680,1.4391,-0.22804,0
-0.34981,-0.089701,0.15861,1.5534e-21,4682,1.3864,-0.45054,0
-0.36128,0.084137,0.032425,7.7559e-21,4687,1.1075,-0.94578,0
-0.38702,-0.15356,0.25934,-8.264e-21,4715,1.8155,-0.14304,0
-0.31339,-0.0097918,0.14298,2.399e-20,4729,1.7142,-0.87328,0
-0.36375,-0.21364,0.21157,8.306e-21,4743,2.1071,-0.33402,0
-0.30659,-0.15655,0.18076,2.2753e-20,4745,2.0308,-0.65999,0
-0.28024,0.049382,0.14538,6.4123e-20,4747,1.9027,-0.96929,0
-0.27743,0.42108,0.094274,6.5244e-20,4749,1.7261,-1.2538,0
-0.25408,-0.1352,0.13496,5.4048e-21,4772,2.3614,-0.76747,0
-0.23232,-0.11961,0.10906,6.8456e-20,4781,2.4799,-0.80599,0
-0.11503,0.15255,-0.037415,8.1568e-21,4818,2.9753,-1.1514,0
-0.26646,-0.15902,-0.25934,3.5371e-20,4825,3.3622,-0.47016,0
-0.085192,0.62903,-0.039567,-2.1164e-20,4830,2.9641,-1.5704,0
-0.11249,1.0332,-0.048364,5.051e-21,4832,2.6869,-1.9499,0
-0.17553,-0.046135,-0.36464,-6.0394e-21,4846,3.7419,-0.70079,0
-0.082394,0.41678,-0.14622,5.2185e-21,4849,3.5057,-1.3635,0
-0.23972,0.029445,-0.59109,2.5499e-20,4864,4.2628,-0.23492,0
-0.17877,0.082955,-0.46471,-2.2765e-20,4866,4.1971,-0.69968,0
