"p","U:0","U:1","U:2","vtkOriginalPointIds","Points:0","Points:1","Points:2"
-0.44335,0.96633,-0.29839,4.6956e-20,6876,-0.19028,-1.201,0
-0.50191,0.33396,-0.062512,-3.854e-20,6897,-0.083909,-1.066,0
-0.17682,0,0,0,6898,-0.64945,-0.76041,0
-0.33505,0,0,0,6901,-0.5225,-0.85264,0
-0.44717,0,0,0,6903,-0.38268,-0.92388,0
-0.51493,0,0,0,6906,-0.15643,-0.98769,0
-0.51336,0,0,0,6907,-0.078459,-0.99692,0
0.14021,0.90013,-0.17342,-1.8084e-20,6923,-2.3204,-1.6853,0
0.21254,0.81966,-0.10827,7.2317e-21,6929,-2.6029,-0.84595,0
0.32693,0.65679,-0.14549,-9.6789e-21,6991,-1.87,-0.44916,0
0.25341,0.73569,-0.26269,-1.0339e-21,6994,-1.7142,-0.87328,0
0.18446,0.80838,-0.31934,4.6658e-20,6996,-1.5553,-1.1297,0
0.41365,0.51681,-0.068343,4.7094e-20,7016,-1.6271,-0.12817,0
0.35628,0.58056,-0.2458,-5.9388e-20,7019,-1.5541,-0.50503,0
0.24314,0.67809,-0.41805,5.7372e-20,7031,-1.3165,-0.80663,0
0.46594,0.37402,-0.17371,-3.9377e-20,7044,-1.3568,-0.21499,0
0.41329,0.38443,-0.35764,-5.3203e-20,7055,-1.2306,-0.39989,0
0.23464,0.57169,-0.5462,8.3611e-20,7058,-1.1031,-0.67593,0
0.087633,0.72388,-0.61489,9.4618e-20,7060,-0.98326,-0.83971,0
0.51439,0.14756,-0.1927,2.1941e-20,7071,-1.1273,-0.17859,0
0.36635,0.16803,-0.30777,-1.3933e-19,7083,-0.98812,-0.40929,0
0.53934,0,0,0,7089,-0.98769,-0.15643,0
0.49776,0,0,0,7090,-0.97237,-0.23345,0
0.20086,0,0,0,7094,-0.85264,-0.5225,0
0.0097567,0,0,0,7096,-0.76041,-0.64945,0
0.16884,0.87295,-0.032771,6.2506e-21,7368,-3.5732,-0.46918,0
0.15721,0.88757,-0.074733,1.6775e-20,7371,-3.3916,-1.1488,0
0.073058,0.98027,-0.07127,-2.9947e-21,8062,-4.1311,-3.4878,0
-0.0078166,1.0651,-0.12344,1.3494e-20,8451,-1.1464,-3.8396,0
-0.051578,1.111,-0.114,1.9528e-20,8570,-0.23491,-3.8016,0
-0.035231,1.0938,-0.08361,-3.5131e-21,8573,-0.23383,-4.5663,0
